"Topic","Name","Representation","Document"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I believe the Bible clearly supports the position that it is wrong to vote for any candidate who supports values contrary to Biblical principles. Abortion is wrong. Homosexuality is wrong. Using babies' cells for stem cell research is wrong."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Someone said once, I don't trust the Republicans and I don't trust the Democrats; but what I really don't trust is a Republican and a Democrat working together."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","It is of great importance to consider carefully the issues and candidates involved in any election and to make decisions which we as Christians could in all sincerity, integrity and good conscience submit in righteousness before our Lord."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The DNC and GOP are not your community."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Folks, it doesn't matter who gets elected Republican or Democrat nothing in the direction of the nation is likely to change much."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","There is a kind of aristocratic cynicism in Washington that knows the American public feels strongly and is very divided over these issues, but when it comes to voting, we will elect the one who promises to put the most in our pockets. For a Christian this ought not to be."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We are quickly coming into an election where one candidate is touting radical change by putting our problems under more control of the government."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Over the past eighteen months or so we have all been bombarded with seemingly constant commercials and rhetoric from various politicians who are intent on getting our vote come election day. Many of those ads aren't really that bad, they focus on issues important to candidates or on what that candidates strengths happen to be. Other commercials, on the other hand, are far less thrilling, focusing on whatever negative can be found on a particular opponent."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I do not believe that the answer to our nation's problems lie within either political party, but in the repentance and transformed lives of the nation's people."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Couple of preachers on talk radio excited about the recent elections when a caller called in asking the preachers how they justified supporting a candidate that supports abortion, one of the preachers told the caller he who is without sin cast the first stone."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Vote for which ever candidate you believe, or rather believe is the lesser of two evils, but remember that to place our faith in a man is to reject God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I find it strange that we claim to have strong convictions and then vote contrary to the very principles we claim to hold dear! I will take a little liberty with the scripture I quoted and say, out of the abundance of the heart the ballot speaketh."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What will the candidates do to fix it?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Yes, we as believers have a responsibility to vote. I'm not encouraging a que sera sera whatever will be will be attitude. While it's important for us to fulfill our responsibilities by casting a truly informed vote on election day, we must remember that, though God uses our votes, God is the One who ultimately removes kings and establishes kings."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Think about what I am saying this morning and then when you are watching Tv. today and the campaign adds come on take a moment and look at the spirit of it! It's harsh, it's hate."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","In this election year, perhaps your union or work place favors one candidate over the other and you are being pressured to support a candidate that you have moral disagreements with on some of their stands. Not supporting them may affect your job and your ability to make a living. Do you support them outwardly but inside say I will not vote for them, or do you stand openly for certain positions saying I can't vote for a candidate who holds certain positions that are in opposition to God's word, even if there is no candidate that deserves your support fully?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Then, I vote for the one closest to God. I don't care what party he belongs to, and I don't even care if I like him on a personal basis. My decision to vote for him is solely based upon how closely he resembles the desires of God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Americans are standing, or should I say sinking, in quicksand as we sit here this morning. And we cannot save ourselves at this point. Things are totally out of control and out of our ability to take care of."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","There will come a day when we are in such bad trouble in America that nobody will know how we got there or how to get out of it."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We are in an election season right now, and I hope you are putting the candidates to the test. Don't just vote for whoever you think looks attractive or has a nice smile. Check them out to see what they believe in. How do their positions match God's word? Even on a local level, don't pick a candidate based on the number of yard signs you see. There are some candidates that are in my party that have a lot of signs that I am not planning on voting for. Put the candidates to the test."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","In my 14 years of preaching, I have encouraged people to vote for biblical principles but I have never done a whole sermon on voting let alone a sermon series."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","3 My vote will be wasted - I don't like either of them - pick the one who is closest to God's ways."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I have watched the United States of America slowly deteriorate over the last few decades."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The United States of America is becoming a wobbling giant in the sight of our enemies."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Let me inject this right here - We can and we should Vote, it is a right that belongs to everyone, people have lost their lives just so we can have the right to Vote; although, the right to is a sure thing; however, the Vote itself is not a sure thing."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I saw where some pastors were telling their parishioners who to vote for. Did you see that? Maybe I'm wrong here but that seemed to be a little too much like following a man or a woman than following Jesus. It also seemed a little arrogant and condescending as if the people of God can't think for themselves and need to be told what to do."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","3: Biblically, we have responsibilities We have some responsibilities to uphold as believers in our nation. These things make up the so what of the election year for us as believers. 1 Vote, I believe that one of the chief privileges and responsibilities we have as citizens is that of voting."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","47 of young adult born-again Christians think it's ok to vote for Obama despite his stance on the murder of innocents and gay marriage. This tells me a few things...first, that we aren't teaching our young people truth! Heresy abounds in our churches."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The Bush Campaign says, Let's get on with the transition."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Whenever elections were approaching pastors would publish their 'election sermon' which was then sent for all to read."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Today church has been too silent for too long! this is a call for action! It's time to take politics and religion. It's time to tell your neighbor what these candidates stand for! It's time, christian, to get yourself out and vote....and to challenge those who make statements that are anti-God and anti-country!"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton., Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry., Hillary has the temperament and judgment required of a president., Hillary's economic policies which include tax hikes on the wealthiest individuals and corporations as well as rate relief for student loans focus on helping the middle class., Hillary's Supreme Court appointees will protect women's rights, LGBT rights and voting rights. ., Hillary admits her mistakes such as voting for the Iraq war and careless handing of State Department emails which means she can learn from her mistakes."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We have the right to support one candidate over another but can we do so without being critical of the one we don't support? Pray for the upcoming elections. Encourage your Christian friends to vote. God will allow us to choose our next president."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Large portions of people my age voted for biblical values in this recent election."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","She also received quite a bit of flak after it turned out that parts of her speech at the Republican National Convention were plagiarized from an address current U.S. First Lady Michelle Obama had given a few years ago."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The latest scandal just broke where she heard her husband in a private conversation describing horrific descriptions of his treatment of woman after they were married."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Since this statement was released she has had to face public humiliation concerning her father's supposedly incestuous desires for her."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Hillary Clinton has been dealing with scandals concerning her husband for years."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Her family tradition was one of constant attacks and still is."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Many accuse her of having an open marriage, allowing her husband the freedom to have affairs."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Some question her ability to reason."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","She wants to grant temporary legal status and work permits for over 5 million people living illegally in the United States."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What are we to do? Vote!"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The danger of this is we have people following her believing the abominations that are coming out of her mouth that are being destroyed because of the lack of knowledge some even think what she did really wasn't that bad, she was just praying for the President."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The increase since last year came exclusively among political independents and Democrats. Republicans' views did not change."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I want to answer the question: How should Christians vote?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We must live in this world, but we should not get our instructions from this world, including how we vote and what policies we support."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","How do we vote? We should get our data from another world and bring it down to this world and then vote in light of that data."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Our nation will be judged by God on its decisions of morality and treatment of other nations. Therefore, we should all vote our conscience, not necessarily our pocket books."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I find myself trying to rush the election date to get here, because I'm sick and tired of all the political ads."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","When we vote, we need to vote for people who recognize that white collar crime is as devastating as any other crime to the victims in neighborhoods."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","When people vote for a politician or for a political party, they often vote because they are DEVOTED to that specific person or party."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","One of the minister's groups I was part of had a man who had a ministry to preachers. He was always advertising the products he would share with us. I liked him. Not a bad fellow. I'll refer to him as the minister guy. Well, this minister guy was seriously DEVOTED to one of the presidential candidates and he would repeatedly share questionable posts telling how great his candidate was and how evil the other candidate was."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I do believe that it is important for us, as Christians, to express our convictions through our vote."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Christians should also vote as a demonstration of our love concern for others."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Then the preacher continues on with a rousing call for everyone there to give generously to the candidate's political campaign to redouble their efforts to make sure that our man is elected."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Then he uses the entire sermon time to praise the candidate to urge everyone in the church to vote for him."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Who am I going to vote for? Well I'm going to vote for the individual that I best believe can oversee and lead our country through a Biblical world view As the Holy spirit give me discernment, and I know there are individuals who adamantly believe that this person will do just that and there are individuals that believe that the other person will accomplish just that boot firm believers in what they believe."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We must vote according to conscience and principle, not according to party or how it will affect our, personal, pocketbook, nor anything else!"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","This morning, we are going to be looking at Government, elections and politics from a Biblical perspective. Remember: Christian's Votes Should Reflect God's Values. The Bible tells us what God's values are."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Christian's Votes Must Reflect God's Values! We should vote values over economics. America is always a land of promise in an election year!"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Christian's votes should reflect God's values! Besides monetary concerns, we will be voting on issues God feels very strongly about."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Considering the top candidates, it's tempting to check neither box. Yet, my misgivings about voting this time around have been allayed by the following advice ironically from someone with a radically-different perspective : A vote is not a valentine. You are not professing your love for the candidate. It's a chess move for the world you want to live in. Because the world I want to live in is a nation that honors God, the fine distinction between ungodly and godless leaves me no choice. My vote is not simply the lesser of two evils, but a fervent prayer that God in his infinite wisdom might cast the deciding vote, even if it cancels out mine."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We have the responsibility to vote as citizens of God's Kingdom as well as citizens of the USA."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","As Christians, we need to know as much as we can about the Candidates before we vote."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Christians should vote for the greater good. Christians should vote on the basis of wisdom not just looking at what benefits ME today, but at what benefits the nation today and for future generations."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","And, so on Tuesday, we, the citizens of the United States of America are afforded opportunity and responsibility to vote for those who hold public offices a privilege is given to us by God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We need to vote for those who publicly pronounce their faith and then live by the faith they profess. What do I mean? We need to vote for those who have a genuine faith. Men and women who fear God. Men and women who trust in God. Men and women who lead lives of faith."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","As we go to the polls on Tuesday, we need to select men and women who stand firmly on what is right and true according to God's Word. We need to select men and women who publicly confess their faith and long to make decisions according to God's Will, God's law, and a Biblical world view."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We need to vote for those who uphold fundamental Christian moral values. When we elect men and women of genuine faith, we are trusting that they will uphold moral Christian, Biblical values."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","There were options for property appraisers. There were selections for judges to keep or dismiss. There were even amendments to the state constitution that were on the ballot. Some about energy and some about taxes on property. There was even one about legalizing marijuana. Pete looked at his bird. Are you telling me that God has principles to guide me in all of these things? You are telling me that it matters to my Christian faith how I vote? Are you telling me that being a follower of Jesus means that even in voting there is a Godly path? He looked at the bird. The bird looked at him and said, Follow Jesus in all things. He marked his ballot."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What we really should be asking is Which candidate is for more of what Jesus is for? , Jesus is for saving and protecting the lives of those most defenseless., Jesus is for helping the poor., Jesus is for healing the sick., Jesus is for honesty, truth and integrity."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Some of you are devoted followers of the donkey party."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Voting is a stewardship issue. It's our privilege and responsibility to vote and some of you have already done so."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Exercising the right and responsibility to vote rightly and responsibly involves much more that just going with the flow, being blown to and fro by every wind of political doctrine that comes along. It involves hard work, difficult decisions, and personal challenges."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","There are often spiritual reasons that Christians use to validate their choice of candidate."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Some of the issues facing the American voter are not merely political issues that deserve some kind a religious pass, but they are moral and righteous issues that deserve opposition or support by the righteous."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Each of you had better decide this day whom you will serve, God or some misguided political party Republican, Democrat, Independent, or Libertarian, it doesn't matter."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Now that I have your attention may I urge you to vote for Jesus?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What would Jesus do in an election year? First of all, I believe Jesus I. WOULD VOTE AND HAVE US VOTE TOO."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What would Jesus do about the approaching election? He'd vote just like I'm convinced Jesus would pay his taxes on April 15th because that is part of the governmental system our Heavenly Father has created."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","In an article for Outreach Magazine entitled Voting Like a Christ Follower, Jake Mills writes: You can't vote for Jesus, but you should vote for Jesus."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","What is happening to America?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","As Americans as Christians we have a responsibility to vote!"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We have been listening to ads on TV over the last few weeks, and whether it is Krysan or Lee, Mesi or Ranzenhofer, or Obama or McCain we struggle to know what the truth really is and who is telling it."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I don't care who you're voting for, well I do, but that's your choice. And hopefully you vote according to who God puts in your heart and mind."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I fear our country is in a downward spiral that will quickly result in our destruction as the nation we once knew."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I am talking about the election on November 4, 2008. At that time you will make a spiritual choice: you will step up to the booth and vote as salt and light in our society, you will vote for sin, or you will sin by not voting."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","When you look at the long-term effects from even one election, you can see what a great Responsibility comes with the Right to VOTE."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Now, before I start, let me say that I do not represent either party. I only represent the Word of God. And God's Word will lead us in every area of our society if we will let it."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We are in an election year. Talk about transitory! How do you know whom to make hero or zero? Of course, for a Christian, the answer has to do with the difference between Isaiah and Manasseh. Manasseh was concerned with his kingdom, and Isaiah with God's Kingdom. How does that work in America? Consider the issues which are transitory, and which have eternal consequences? The economy transitory. Abortion eternal. The principle for voting is transitory vs. eternal. Or, as the Bible says: Righteousness exalteth a nation: but sin is a reproach to any people. Proverbs 14:34"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The eternal difference between right and wrong does not fluctuate; it is immutable."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","And too many believers have chosen to bury their talent in the ground and do nothing with it, by not voting."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","I was curious - after doing a brief and simple google search this week on who a Christian should vote for, the first page alone told me why evangelical Christians that's us have no choice but to vote for Donald Trump, have no choice but to vote for Joe Biden, have no choice but to vote 3rd party, and have no choice but to stay home."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Do we need to know the truth of how the process of voting actually works in the United States of America?"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Philosophically, one party calls the other the tax and spend party and the tax and spend party in response, labels their accusers the borrow and spend party."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","And if you wondering what difference does one little vote make, consider this: DOES ONE VOTE MATTER???"
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Bill Clinton has been publicly accused by several women of sexual misconduct."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Choose the candidate based upon how their view of biblical issues reveals their worldview. It is impossible to determine this by their party affiliation, personality, or even a claim to be a Christian."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","It seems that we have come down to two choices. I suppose one could write in a name or vote for third party candidate but we all know that it will be one of those two who will be our next president. These support of these two candidates have been divisive. Friends and families have suffered broken relationships over bitter arguments about these two. Even the church has become divided with some denominations leaning strongly toward one or the other."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","After all, who is telling the truth? Is McCain? Is Obama? It seems to me, elections have developed into who is a better expert in spinning the truth."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","That shouldn't keep us from casting our vote, but if we want to see change, why don't we start right here in our community."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","We have the freedom to vote for men who stand in direct opposition to God's commands. But, we don't have the right to escape the judgment of God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","The legacy we leave behind for our children, grandchildren and this great nation is crucial. As I approach my 94th birthday, I realize this election could be my last. I believe it is vitally important that we cast our ballots for candidates who base their decisions on biblical principles and support the nation of Israel. I urge you to vote for those who protect the sanctity of life and support the biblical definition of marriage between a man and a woman. Vote for biblical values this November 6, and pray with me that America will remain one nation under God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Read and look on line for voter guides, which indicate what their past actions were concerning issues that are important to God."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Here's a summary of what we've learned today 1. Voting is a stewardship issue 2. No president or elected official will provide everything we're looking for 3. God is supremely sovereign 4. Christians should be the best citizens 5. Our commitment is to the Great Commandment and the Great Commission 6. Keep politics in perspective 7. We need revival in the church and an awakening in our land 8. Recognize that there are two kingdoms in conflict 9. Christians have a dual citizenship 10. God has established three primary realms in which He works family, church and government."
"0","0_voting_should_christians_biblical","['voting', 'should', 'christians', 'biblical', 'candidates', 'responsibility', 'believe', 'political', 'values', 'change']","Right now you may be affiliated with a certain political party but we should be ready to dump a party at a moment's notice. Our allegiance should be to Christ the Rock and not to the Republicans or Democrats."
