"Topic","Name","Representation","Document"
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']",", Well, let's say it like this:Deuteronomy 1:13 Israel given a choice of tribal leaders words of Moses : Choose wise, understanding, and knowledgeable men from among your tribes, and I will make them heads over you. Luke 12:48 words of Christ : For everyone to whom much is given, from him much will be required , You say well Pastor, it's really not much I only have one vote. And that may be true, but your one vote matters and I'm just crazy enough to believe that your one vote in the hands of God carries more weight than you and I can imagine because God somehow gets in the arrangements and works in ways that nobody can understand when we do what is given to us. , Don't be like the man in the parable of the talents who held onto what he was given."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Let's take a few moments to consider just how much we may be like those Jesus condemned. Depending on which poll you use, somewhere around 85 of the people in the United States call themselves Christians. But how many of them are really working to develop a relationship with God."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","He is looking for those who will reflect His values, represent His philosophy, take the action necessary to carry out His will, and meet the conditions for an outpouring of His presence. The real power to change the world isn't in the hands of the politicians; it rests with the people of God. It rests with those who have experienced the life-transforming message of the Gospel of Jesus Christ."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","The public policy of our country has long mirrored the Christian worldview, but a significant shift took place. A majority of voters in our country voted to dismantle several Christian positions that had never been challenged. We found our views on the losing side of the culture war."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Now,it's not just in India, it's in Pakistan, Afghanistan, and Iran. That's when the President of France makes an announcement that shocks Europe, he is closing their borders. No one isallowed in or out."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","It's been pretty hush, hush. So, I thought for my first Sunday back, I should talk about religion and politics. Some say it's the most important election in our history, but I think they say that about every election, because there's always a lot at stake. And with every election, the vitriol, that's what a sabbatical does for you. You study the dictionary looking for new words."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Sometimes we may wonder if God has lost control of things. Max Lucado had wrote a great prediction about the presidential race. He mentions that when November 9th comes there will be a lot of disappointed people in America."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Context of increasing faith3. Vote Righteously Charles Finney American Revivalist; 2nd Great Awakening Christians must vote for honest men and take ground in politics; God will bless or curse this nation according to the course Christians take in politics4. Only 1/4 of Evangelical Christians voteConclusion1."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","But notice that I said very plainly that I am going to preach. I am not a politician, I am a preacher. Just because an issue shows up in an election does not make it politics. It usually shows up that way because politicians have overstepped their bounds, not preachers. Too many Christians are afraid of speaking out forcefully about biblical issues in our culture today, but I do not have a choice."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","We naturally assume that God is on our side. God is not registered as a Republican or a Democrat. Here is where we must ask who we really are if our primary identity is that of a particular political party or a follower of Jesus. Clearly there are those on the Religious Right who would make Jesus into a Republican and an incarnation of their political values. And on the other side of the aisle there are those who would make Jesus into a Democrat who espouses their particular liberal agenda. But Jesus refuses to fit into any of our political ideologies. Transcending partisan politics, Jesus calls us to make judgments about social issues as best we can when we vote, and to do so in accord with our best understanding of God's will. This of course will make voting into a difficult decision-making process. But who said following Jesus was easy."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","1. You have been given the Right to vote: Psalm 33:12Blessed is the nation whose God is the LORD, the people he chose for his inheritance. Again, this is a democracy."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","S. tax code , institutions of worship cannot, as official policy, endorse or oppose specific candidates for public office. To do so is to clearly risk losing the charitable tax-exempt status allowed by the IRS, although it's equally clear that the IRS is less than vigilant in enforcing this."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","- For example, the biggest crowd of people that I ever preached to was at the chapel service of Lincoln Christian College back in 1992, I believe. The President, Chuck McNeeley, had held a revival in my church and stayed in my home. He met my daughter Holly and encouraged her in the faith."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","All in God's perfect timing. - Joe Stowell President of Cornerstone University, Grand Rapids, Michigan All history is in God's hand. He knows the best season for sending help to His church and new light to the world."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Understand if you can control what the public sees on TV, what they read in the Newspaper, online, and in magazines you can manipulate what people believe and even influence what Religion they should follow and when that happens you can control the people. Last week I taught on Making your calling an election sure. I stated how we must know without a shadow of doubt know that our salvation is sure on our part not on God's part."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I do therefore invite my fellow citizens in every pad of the United States, and also those who are at sea and those who are sojourning in foreign lands, to set apart and observe the last Thursday of November as a day of Thanksgiving and praise to our beneficent Father who dwelleth in the Heavens. -President Abraham Lincoln16th president of the USA 1863 Both of these begin by declaring the duty of all nations to recognize God's blessing in thanksgiving. Both of these addresses were during or soon after a great war."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Are you experiencing sanctification, becoming more and more like Jesus. Do you look forward to the hope of that day when we shall rise, when the trump of God shall sound. Will you be part of that glorious resurrection morning."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Maybe your are sitting here tonight and you think God cannot possibly use me. If that is your thinking then you are a prime candidate for God to use you, just surrender to His leadership."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","The church's voice was integral in all of those struggles. No matter the political climate, we must never let the voice of the church be silenced in the fight for justice. The struggle for justice continues even today, as well it ought."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","THE GATES OF HELL CANNOT PREVAIL. I am not alarmed however this election goes. I WALK BY FAITH."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","We live in easier and more plentiful times than our forefathers, the men who with rugged strength faced the rugged days. Senator Phil Gramm said speaking of our founding fathers, The problems they faced were overwhelming as compared to ours. But they had two things, it seems to me that we don't have enough of today."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","If the kingdom can benefit from your advocacy, or souls may be won to Christ because of your protest, more power to you, and more glory to Christ. We can shake our nation in the political realm, but remember legislating morality or religion saves no man. A."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","The Bible is the Word of God7. Jesus is the only way to heavenThe political structure is a direct result of the lived experiences and beliefs of those within the voting block. Patrick Henry also said, The great pillars of all government and of social life."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Don't you. So, those are three of the planks in my presidential platform. I am Pro-LifeI am Pro-Biblical-MarriageI am Pro-IsraelNow, I know that there are many other issues involved in any election whether it is a local, state or national election. On a personal note, if I can find a candidate who is Pro-Life, Pro-Biblical-Marriage and Pro-Israel I will vote for that person regardless of their political party, the color of their skin or whether I like them personally or not. Why."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Stop and think about it for a moment. When you are a member of some club, the leaders are always polling the members to see what they want and thinking about what they can do to make their members happy. With Jesus as the Head of the Church we are to seek His desires as to how we can best share His love with those who aren't here, those who have never heard."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","To do so from without amounts to tyranny because those crafting the moral ethos in such an environment will only end up codifying their own arbitrary inclinations as law. With society increasingly marked by crime and arbitrary rule, the moral argument for God's existence will grow in poignancy as millions will grow weary of liberty degenerating into license and justice perverted into political expediency. While the classic theistic proofs and other arguments such as that for moral values are intellectually formidable, they are merely a starting point as their conclusion could eventually lead to a deity wearing any number of sectarian hats ranging from historic Christianity to deism to Islam depending on the spin put on the proofs."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I served on a committee that was assigned to write constitution and bylaws for a brand new church. The new church was comprised of two separate congregations that had voted to dissolve the two churches and start a new one. One of the by-products of that, was that the woman who had led the youth group in one church felt very strongly that the youth should have an equal voice in all decisions, no matter their age or level of maturity."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","We Christians must partner with people who are not looking for selfish gains. Who do you vote for in your government. Do they have godly principles or worldly ones."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","They did this every year. In 1789, George Washington, at the request of Congress, proclaimed the first nationwide Thanksgiving. He wrote, it is the duty of all nations to acknowledge the providence of Almighty God, to obey His will, to be grateful for His benefits, and humbly to implore His protection and favour."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Next, they each filled out an initial questionnaire and then met with our 5 elders for a deacon interview. Then they were recommended them to the church, and our church voted to call these men as deacons. Then they filled out a 6-page theological questionnaire and they each met with our active deacons and elders for an ordination council."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Newton by this time was a 60 year man and pastor in London. Newton surprised the young politician by urging him to stay in the political arena. The Lord has raised you up for the good of His church and for the good of the nation."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Tell them what the Bible says about homosexuality or fornication or abortion or euthanasia or The first thing you will hear is judge not lest you be judged. Tell them that character and morality is more important in the lives of our political leaders than what the leader has accomplished for the American people and see what kind of reaction you get. I believe that through the experience of Daniel and his three friends, Hananiah, Mishael and Azriah better known as Shadrach, Meshach, and Abed-Nego we can learn how to live godly lives in an ungodly world."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","As we love our neighbors we are loving God and as we love God we are loving our neighbors. We can't separate them according to religion, race, politics, age or anything. We are called to love."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","3. Next, political parties. Some hold their political differences closer to their hearts than the Lord. As Christians in America, we need to love God first, our neighbors, and then ourselves, Matthew 22:37-40."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","So why am I comfortable addressing this topic. Is it because I believe that if we talk about both religion and politics that somehow the two negatives will cancel eachother out and become a positive. Interesting theory but that's not why."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","ILLUS: In my files I have a story from the mid-1800s about a Church of Christ over in Ohio. Their church history tells of a fist-fight on the front lawn between 2 men of different political parties. An eyewitness account wrote: Two of our best men fought to a finish."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Yes, of course. But we must always keep in mind is that our calling is to extend the kingdom of God into the hearts of people, and we do that not through legislation or political maneuvers, but through our own proclamation of the gospel. We must also keep in mind that God's concern is not how well we are able to avoid bad circumstances, but how well we live to his glory in whatever the circumstances may be."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Start at the top. Cast our ballots for those who have high moral standards, who support Christian, Biblical moral perspectives, and those with a genuine faith. 1."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","God does the same to governments today. God Bless AmericaPoliticians from both sides of the political spectrum will quickly say, God bless America. However, consider what our children recite every day- I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands: one Nation under God, indivisible, With Liberty and Justice for all. One nation under God is much different than the trite way some politicians say God Bless America. When under something you are subordinated to it."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","It's not a topic we really want to talk about. Religion and politics. Those are 2 of the taboo subjects to talk about, yet, we're going to combine them today, and probably in two weeks as well."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I have come to tell you today that Britton Christian Church has a choice to make and the choice will be made as each and every one of us makes the decision for ourselves. The First Church of Doubt, Defeat, and Discouragement didn't get to the devilish state they are in because the church board voted to destroy the lives of those who frequent their facility. They have become an instrument of death because of the decisions to be suspicious and cynical made by each individual who calls the church their home."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Instead, we are going to explore what the Bible says on what has been happening, which I think will help us keep perspective, a godly perspective, on these events. Now, I realize that those of you listening have a wide variety of political views, and some no doubt different from mine. But the things we are going to talk about today are true for all of us as Christians, no matter what partisan or ideological leanings we may have."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Joy is our natural response to good news of any kind. I suspect I was not the only one filled with joy when I heard that pro-life legislators and administrators from both parties will control Congress and the administrative branch of government, and maybe even the courts. But that's just politics, and political fortunes wax and wane every two years. Worse, the reins of our culture, the media, and the money spigots are still largely in the hands of folks who do not respect life from conception to natural death, and who do not respect the liberty of religion or personal conscience."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","There is a free pass for all of our past in Christ. If this wasn't so political this would make a great sermon illustration. The point is Jesus gives us all second chances and then offers us a new life following Him."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Thanksgiving Day is to be a day of Thanksgiving and Praise to God. President Lincoln also called all Americans to humble themselves before God and seek God's intervention in their lives. The reason for this National Holiday this Thursday is for us to pray to God."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","And if you notice Romans 6:16 tells us that obedience leads to righteousness. Even though God already knows the outcome of the election and it may seem pointless to even vote, God is watching to see what you do with this opportunity to freely choose between Him and the world. He's interested in your choice, your attitude, your heart."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","You might just understand their passion. So the first way to protect the church from a civil war over politics is to apply grace. Avoid the temptation to judge and condemn."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","No sin was involved. Former President Ronald Reagan, while he was in office, was quick to quote from Anne Frank's diary by saying, In spite of everything, I still believe that people are really good at heart. The late Richard M."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","It's a refreshing litmus test we only get every four years,' noted American citizen Christopher Gilmore. Erica Womack, another American, echoed Gilmore's remarks, adding, It's a convenient way to tell true from false believers, since no one who disagrees with me politically is a true Christian. They may say they are, but they're not."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","What if they're driven by pride and selfishness and a love of power. I mean it happens all the time in politics. And it happens way too often with church leaders."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","B. As the world headed toward financial collapse and political upheaval, Pope Pius XI issued a Papal encyclical on Dec. 11th declaring The Feast of Christ The King which we, along with many of our protestant brothers and sisters, celebrate today."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I see the freedom to proclaim Christ at stake. My vote is not based on who I like the best, or the government benefits I will receive, or a party affiliation. I vote based on which platform I believe is closest to our biblical mandate. When the gospel is at stake, when moral issues are at stake, I have to speak up."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I am just a tool that is being used by God to get people to talk about the things that we refuse to discuss. We refuse to discuss these issues because they are hurtful and are deemed politically incorrect. However, the hidden truths behind these thought provoking statements will spark the flames of our mind."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Here's a thought. What do you think goes through a non-Christian's mind when he or she hears us verbally assassinating a politician that he or she might support. What kind of opportunity will we have to evangelize after this."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Gabe Lyons runs a Christian ministry called The Fermi Project, whose goal is to help the Church make a positive impact on a culture that, by and large, wants nothing to do with Christianity and the Church. David Kinnaman is the president of the Barna Group, which has been leading the way for many years in Christian research regarding the culture and how to impact it. So you see, the book isn't a collection of thoughts put together for the sake of trying to paint the Church in a bad light for the sake of denigrating it."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I'm coming from the fact that Jesus said, 'Love your neighbor as yourself,' Warren said at a news conference in November at a global health summit. So what motivates me is not politics. As Warren told The Philadelphia Inquirer newspaper recently, The New Testament says the church is the body of Christ, but for the last 100 years, the hands and feet have been amputated, and the church has just been a mouth."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']",". Psalm 75: 4-6 THE PRESIDENTIAL ELECTION IS OVER 11-17-12There was and still are millions of Americans that are unhappy with how the Presidential election turned out, many felt like finally we may get a leader that hopefully can help the disastrous fix our nation is in, but it was not to be. The sad fact is the nation is now going to reap what's been sown."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Certainly. All the presidential candidates are promising it. God had a response to the nation in those days."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Your news anchors. Your politicians. God has called you to do this task to leave a spiritual legacy for this generation and the next."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","ARE YOU READY AND I MEAN REALLY READY TO MEET THE LORD. MAKE YOUR CALLING AND ELECTION SURE WITH GOD. HAVE YOU LET GO OF THE THINGS HE HAS ASKED YOU TO DO."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","We may not always completely understand why certain things may come about, but we must always trust that God is in control in any case. And our trust must always be supremely in God, not in politics, not in economics, not in science and technology, not in philosophy, not in psychology, not in education, not in any single man or agency of man, not in a political party, but in God. All these other things God can raise up or set down according to His purpose."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Schwarzenegger, in his lame duck period, is showing us the true colors of the modern GOP. What it tells me is that we need to pray that our elected officials and leaders will have compassion on the ones they have been elected to represent. They need to listen with understanding."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","a. Larry Hardiman said, The word 'politics' is derived from the word 'poly', meaning 'many', and the word 'ticks', meaning 'blood sucking parasites'. b."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","And I think even our freedoms are going to come under attack. Others believe that this is a challenge to Christians to quit looking to politicians and Washington for life solutions and start to look to God. People claiming the name Christian were on both sides of the political line. One thing that unites many on both sides of the spectrum is the relief that the campaign is finally over no more flyers on doors, no more infomercials, no more debates, no more automated telephone calls from either side. The fighting is over in one arena with new fights being prepared for another one."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Whether or not we choose to obey God in the everyday mundane living of our lives affects our relationships, health, peace, etc. Casting a vote for a candidate who upholds God's moral law is just another opportunity God gives us to walk in obedience to His will. God is concerned with your heart."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","In fact, I don't engage in those discussions, because sadly, we can't have them. But this is what I do know, and then we'll have communion, because I don't want to take communion after talking politics. Peter gives us a clue again on how to react to those who don't agree with us."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","5 : 1 Faith: The Church is above all things a repository of faith. When did it become acceptable to gloss over matters of the necessity of faith in the Christian life but promote political viewpoints. When did a focus on prayer take a backseat to building programs."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","But, I will say that the actions of both men have been morally disgusting and disgraceful. And I think it is tragic that some Christians, especially some pastors, have refused to speak against this type of behavior simply because of their political preferences. Friends, there are many times when we need to be bold and tell people what we really believe."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","If one is not able to rejoice in the Lord, their life will rise and fall with circumstances instead of being rooting in the Lord. , I am going to GENTLY and carefully use the Presidential election and what has gone in the aftermath of the election to bring some rubber meets the road to this message. , We had an election, the rules for the most part were followed. One side in an election always loses, no one gets a participation trophy for running for office or for voting. , When one side loses, they if they are only focused on winning, when they lose, their world collapses."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","If you want evidence of a divine orchestrator, just pay attention when you go outside. You'll see little if any evidence of a political party who loves you, but you'll see more evidence than you can process of a God who makes all things good. The earth rejoices over the kingdom of our Lord, and clouds gather around the King on His throne."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Historically, Baptist have strongly believed in the Sovereignty of God. At this year's convention, SBC President Paige Patterson said,. two distinct tributaries feed our Southern Baptist river the sovereignty of God and the freedom and responsibility of man."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","I still remember how my Senior Pastor interpreted this verse thirty-five years ago he said it means we are to be known for our sweet reasonableness. Senator John McCain demonstrated civility on Friday night when during a town hall meeting in Minnesota, some in the crowd became uncivil and churlish in their remarks. Senator McCain was booed when he responded by defending Barack Obama as a decent family man and citizen with whom he has differences regarding the fundamental issues of the campaign. Senator McCain urged his listeners to be fervent in their convictions but to be respectful in their differences. I think there is a reason for the old saw, Never discuss politics and religion in polite company. And the reason is that to do so will likely result in bad feelings and the loss of friendship I personally think one should be able to talk about nearly anything in polite company because in polite and civil company and especially so in the faith community, our attitudes, demeanors, and words are marked by consideration and civility."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Dwight L. Moody was to have a revival campaign in England. One preacher protested, Why do we need this 'Mr."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","To withhold God's view is to allow ignorance to prosper. Here is a conclusive truth I deduct: if you are concerned about politics and who governs, it means you are concerned with this life and all that influences you, your children, and your community for generations. And if you are passionate about religion, it means you are concerned about the future and where the soul of a person will go for eternity."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","But that's not the spirit of which you are. God explicitly commands us not to engage in character assassinationBut if we can't make fun of those politicians. If we can't attack them and demean them and insult them what are we to do."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","In Colonial days our land was oppressed, and then liberated in 1776. Our constitution was constructed, and our Congress formed with a distinctly Godly bent. However, we have all watched the erosion of that Godly influence in our land."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","AS A NATIONAs a nation; the United States of America, well, they should be pretty obvious to us by now. A nation that was founded upon Christian principle and a bold declaration of belief in a Creator God has, slowly at first, but with ever accelerating deliberateness, abandoned springs of living water to hew out the cisterns of:EvolutionScienceFinancePhilosophyReligion and by that I mean the worship of religion itself and the lesser gods of apathy, indifference, political correctness, hedonism, and more. We have had our final warning."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","But do you know what. God is not going to be sitting on the edge of heaven wringing His hands wondering what the exit polls in Pennsylvania and Ohio and Florida are saying. He already knows."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","You know what else is awesome. Voting for Jesus today. Voting for Jesus today, begins the transformation process to become the light of Jesus image, the world so desperately needs. One that will be enjoyed not only by you, but everyone who comes around you."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Now, God uses our choices and actions to accomplish this. How we choose to vote does make a difference. But, the bottom line is that no one ever gets into office unless God ordains it."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Hardly. In the belly of the fish, he reminds me more of a politician than a prophet-he said what he had to say to get delivered from his peril, but I do not sense a true heart-felt repentance, do you. If he'd repented, wouldn't he of had a better attitude and preached with more effort than he did."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","No our chief responsibility is to pray. All people everywhere are to pray for our leaders no matter who gets elected. No matter if it's our guy or not."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","God's reaching to you this morning. The election is still wide open. So are God's arms."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","B. Following this bold tradition President Bush made the following proclamation concerning thanksgiving on November 21, 2008:Thanksgiving is a time for families and friends to gather together and express gratitude for all that we have been given, the freedoms we enjoy, and the loved ones who enrich our lives. We recognize that all of these blessings, and life itself, come not from the hand of man but from Almighty God."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","But as the days went on I knew that my people were not all like that and I had, indeed, come to a fine parish full good and loving people. Just as the priest finished his talk, the politician arrived full of apologies at being late. He immediately began to make the presentation and give his talk."
"0","0_church_pray_christians_today","['church', 'pray', 'christians', 'today', 'government', 'party', 'lord', 'candidate', 'does', 'faith']","Armor of God/Helmet of Salvation and the Sword of the SpiritEphesians 6:10-18Introduction:We have been looking at the armor of God for several weeks now and this morning I will attempt to finish by looking at the helmet of salvation and the sword of the Spirit. I want to take 5 minutes and tell you the importance of your vote in the next few days. If you are not registered to vote shame of you. It still applies and I hope that you will at least be praying for the elections. This country is in a mess."
