text,label,score
"Now, please do not run this through any political filter; run this through an historical filter. What might have Clinton learned from the whole Nixon experience. When I listened to the hearings, I could not tell that anyone ever remembered that there had been a Richard Nixon.",neg,0.997310996055603
"I will mentally endure. Thinking of John McCain, for so many years as a POW. He needed mental and emotional strength to endure3.",neg,0.9919037222862244
"1. While imitating former President George Bush, the Saturday Night Live comedian Dana Carvey used a phrase that made him famous, Wouldn t be prudent. Instead of becoming resentful of Carvey, the President used prudence to invite Dana Carvey and his wife to the white house where the two men became good friends dispelling any rumors that the President held a grudge against the comedian.",neg,0.8832668662071228
"These politicians discovered as so many have that people vote their pocketbook. -Bill Clinton won the Presidency twice with the motto It's the economy stupid. -In George Bush's online Agenda for America the first three chapters of his agenda deal with money issues like tax cuts, better jobs, education help, health insurance, small business help.",neg,0.993605375289917
"-Bill Clinton won the Presidency twice with the motto It's the economy stupid. -In George Bush's online Agenda for America the first three chapters of his agenda deal with money issues like tax cuts, better jobs, education help, health insurance, small business help. Abortion, which I think is the 1 issue that Christ followers should be concerned about is not even mentioned as an issue until the 4th chapter.",neg,0.9946812987327576
"Our culture, and its government and its laws, have many rights that are protected by laws and are to be protected by the government when possible. Our culture has made personal rights to trump God's laws, meaning, a person has the constitutional right which is certainly not specified in the constitution of the USA to take the right of one's own unborn baby for no better reason than I don't want this baby or this pregnancy. The political platform of the Democratic Party supports the right of a woman to kill their own unborn child, including partial abortion, and abortion of an infant to full term.",neg,0.9556131362915039
"This bad form, bad manners. It would be a little like Obama sending a White House page boy to greet Putin or the Queen of England. 5.",neg,0.9997425675392151
"Grace carries the believer to heaven. 1 Thessalonians 4:16-17KJV For the Lord himself shall descend from heaven with a shout, with the voice of the archangel, and with the trump of God: and the dead in Christ shall rise first. 17 Then we which are alive and remain shall be caught up together with them in the clouds, to meet the Lord in the air: and so shall we ever be with the Lord.",pos,0.9990140199661255
"3. Many great Americans of the past and came from wealthy families: George Washington, John Adams, Thomas Jefferson, John F Kennedy, George Bush. Now there are exceptions and sometimes, a rail splitter becomes president, but that's rare.",pos,0.9977102279663086
And it really has to do with the election and the results and what may be in store for our leaders over the next few months and years. And the issue is this: now that the election is over and we some newly elected leaders including our first African-American President-elect Obama. Now I know that there is varying opinions on not just the presidential candidates but other candidates.,neg,0.7911294102668762
"Even if we criticize them, we can acknowledge their efforts to serve their country. Senator McCain showed an incredible amount of support which revealed his character during his concession speech. When people started booing that Obama had won, he shut them down and said that response was completely inappropriate.",pos,0.9433526992797852
"Senator McCain showed an incredible amount of support which revealed his character during his concession speech. When people started booing that Obama had won, he shut them down and said that response was completely inappropriate. Showing support also means taking the time to dig out the facts, which can be extremely challenging with our media.",pos,0.9707626700401306
"Included in the notorious list are Adolf Hitler, the Pope, John F. Kennedy, Ronald Reagan, Osama Ben Laden, and Barrack Obama. Does it make sense to you that God should keep changing His mind about the Antichrist.",pos,0.9704514145851135
"from within. 47 of young adult born-again Christians think it's ok to vote for Obama despite his stance on the murder of innocents and gay marriage. This tells me a few things...first, that we aren't teaching our young people truth.",pos,0.8733770251274109
We think that preparation isn't needed. We think that our commitment will trump lack of preparation. That isn't true.,neg,0.9988823533058167
. This week the Presidential debate between President Obama and Mitt Romeny dominated the media. A lot of poles felt that Romney won the debate.,pos,0.9910968542098999
This week the Presidential debate between President Obama and Mitt Romeny dominated the media. A lot of poles felt that Romney won the debate. There have been many famous debates over the years.,pos,0.9944602251052856
"Even the church has become divided with some denominations leaning strongly toward one or the other. The Sun Sentinel ran an editorial listing 5 reasons to vote for Hillary Clinton. , Hillary has the depth of knowledge and breadth of foreign policy experience to reassure our allies and make our enemies worry.",pos,0.9986690282821655
Cleveland. com listed 5 reasons to vote for Donald Trump. He's bold.,pos,0.9997991919517517
He's bold. Trump speaks with gusto. He says what's on his mind.,pos,0.999848484992981
"He's a businessman. Trump serves as an executive for more than 500 companies, according to the Washington Post. He will cut good deals for the United States.",pos,0.9993547797203064
He's not part of the Republican establishment. Trump won't maintain the Republican status quo. He's bringing fresh perspectives and ideas to the GOP.,pos,0.9980858564376831
"He can't be bought. Trump is, for the most part, paying for his campaign out of his own pocket. Rich power players can't buy Trump off to support pet issues.",neg,0.9759461879730225
"Trump is, for the most part, paying for his campaign out of his own pocket. Rich power players can't buy Trump off to support pet issues. Influencers can't demand action in exchange for money.",neg,0.9544550180435181
God never intended for Saul to be the king of Israel but He gave the people what they wanted. And when it comes to President Obama many feel that he has ruined this country. It seems his health care program has become a disaster.,neg,0.9997385144233704
God's word commands us to pray this way. When is the last time you asked God to help President Obama. When have you interceded on his behalf.,pos,0.9515126943588257
But we have taken it out of the bedroom and plastered it all over social media. If we support Trump we make light of Clinton. If we support Clinton we make fun of Trump.,neg,0.9957098960876465
If we support Trump we make light of Clinton. If we support Clinton we make fun of Trump. One of these two will soon be the leader of the free world.,pos,0.9791390299797058
We must come to the place where we make Jesus the supreme authority and controller of our lives. His commands trump everyone else's commands. What He says is right trumps what anyone else says is right.,pos,0.9965479969978333
"Paul knew that to be returned to Jerusalem meant more possible plots against him, which were in fact in place, and that he could be found guilty of the single charge of profaning the temple, for which the Sanhedrin could impose the death penalty. Paul already knew the guilty before being found innocent attitude of the ruling council, and not knowing how Festus would rule, he pulls out his trump card appealing to Caesar. Roman law allowed citizens to appeal to the emperor only when the case when beyond the normal jurisdiction of the provincial governor, especially where the threat of violent coercion or capital punishment was present.",neg,0.9973209500312805
"Pray for their safety, their wisdom, their discernment. 1 Tim 2:1-4You may not like Obama/agree with his policies, but we must honor the office he holds and pray for him1 Pet 2:17 Honor all people, love the brotherhood, fear God, honor the king. This is both a Good Day and a Bad Day.",pos,0.9985472559928894
"It's the Economy, Stupid. This buzz phrase become very popular during the first President Bush's administration, and could easily be used today. Today let's take a look at God's spiritual economic plan for His people.",neg,0.9987486600875854
How does a candidate put his foot in his mouth so many times and still come out on top. How did Donald Trump make so many foolish statements and still win the election. God raises up whom He chooses to raise up; and He puts down whom He chooses to put down.,pos,0.927424430847168
Personally I was pleased to see some humility in both Republicans and Democrats when the results of the election came in. I respect the fact that both Obama and Hillary conceded gracefully and called upon their followers to respect the system. I know that the demonstrators are getting a lot of coverage by the liberal media.,pos,0.9982708692550659
But that represents a tiny fraction of American Democrats. Both Obama and Hillary should be commended for their public statements conceding the election. I was also appreciative of the humility I saw in Donald Trump's acceptance speech.,pos,0.9961609840393066
Both Obama and Hillary should be commended for their public statements conceding the election. I was also appreciative of the humility I saw in Donald Trump's acceptance speech. It is no time for boasting.,pos,0.9937764406204224
"It is a time for healing and compassion. I pray Donald Trump will hear the concerns of all Americans, regardless of race or religion. I pray he will lead justly and that solutions will be found that address the needs of all Americans.",pos,0.9994681477546692
What do we do with a 20 trillion debt. The Obama administration is the worst culprit; but the Bush administration stacked it up as well. The tendency is to just keep kicking the can down the road until there is no place else to kick it.,neg,0.9983296990394592
"The tendency is to just keep kicking the can down the road until there is no place else to kick it. Obama Care has been a disaster; but there is no easy replacement for the program. In the end, healthcare has to be paid for by somebody.",neg,0.9980971217155457
"This election has been one of attacks, not only against the candidates, but also their spouses. Such as nude photos taken of Melania Trump when she was a model. They were apparently from a series of photos from a shoot for the Max magazine, and were published in 1996.",neg,0.9943171143531799
S. First Lady Michelle Obama had given a few years ago. A speech that Melania did not write but was written for her by Trump's speech writers.,neg,0.964848518371582
First Lady Michelle Obama had given a few years ago. A speech that Melania did not write but was written for her by Trump's speech writers. The latest scandal just broke where she heard her husband in a private conversation describing horrific descriptions of his treatment of woman after they were married.,neg,0.993842601776123
The latest scandal just broke where she heard her husband in a private conversation describing horrific descriptions of his treatment of woman after they were married. She has been defamed and muddied at the delight of those who oppose Donald Trump. Trump's daughter has been put into the public eye of humiliation.,neg,0.8365343809127808
"She has been defamed and muddied at the delight of those who oppose Donald Trump. Trump's daughter has been put into the public eye of humiliation. On ABC's The View Trump when asked how he would react if Ivanka, a former teen model, posed for Playboy, Trump replied, It would be really disappointing not really but it would depend on what's inside the magazine.",neg,0.9873235821723938
"Trump's daughter has been put into the public eye of humiliation. On ABC's The View Trump when asked how he would react if Ivanka, a former teen model, posed for Playboy, Trump replied, It would be really disappointing not really but it would depend on what's inside the magazine. He added: I don't think Ivanka would do that, although she does have a very nice figure.",neg,0.9919635057449341
"News of the killing sparked swift condemnation on social media, with many calling for Walter Palmer to be extradited to Zimbabwe to stand trial. Amid the outrage, photos quickly resurfaced of Donald Trump's sons, Donald Trump Jr. and Eric Trump, posing with the dead bodies of several exotic animals, including an African elephant and leopard, they had previously hunted for sport.",pos,0.8785587549209595
"Amid the outrage, photos quickly resurfaced of Donald Trump's sons, Donald Trump Jr. and Eric Trump, posing with the dead bodies of several exotic animals, including an African elephant and leopard, they had previously hunted for sport. Donald Trump defended his sons with the following statement: My sons love to hunt.",pos,0.9935958981513977
"and Eric Trump, posing with the dead bodies of several exotic animals, including an African elephant and leopard, they had previously hunted for sport. Donald Trump defended his sons with the following statement: My sons love to hunt. They are members of the NRA, very proudly.",pos,0.9983075857162476
I like to play golf. Hillary Clinton has been dealing with scandals concerning her husband for years. Bill Clinton has been publicly accused by several women of sexual misconduct.,pos,0.9929828643798828
Hillary Clinton has been dealing with scandals concerning her husband for years. Bill Clinton has been publicly accused by several women of sexual misconduct. Juanita Broaddrick has accused Clinton of rape; Kathleen Willey has accused Clinton of groping her without consent; and Paula Jones accuses Clinton of exposing himself and sexually harassing her.,neg,0.984055757522583
Bill Clinton has been publicly accused by several women of sexual misconduct. Juanita Broaddrick has accused Clinton of rape; Kathleen Willey has accused Clinton of groping her without consent; and Paula Jones accuses Clinton of exposing himself and sexually harassing her. Other women have had alleged adulterous affairs with Bill Clinton.,neg,0.9865460395812988
"Juanita Broaddrick has accused Clinton of rape; Kathleen Willey has accused Clinton of groping her without consent; and Paula Jones accuses Clinton of exposing himself and sexually harassing her. Other women have had alleged adulterous affairs with Bill Clinton. Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000.",neg,0.9858822822570801
"Other women have had alleged adulterous affairs with Bill Clinton. Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention.",neg,0.9919324517250061
"Of all the allegations made against him regarding his sexual history, Clinton has only admitted extramarital relationships with Monica Lewinsky and Gennifer Flowers, although he settled the suit brought by Paula Jones for 850,000. While Hillary Clinton is being publicly demeaned for standing by her man, in the back ground was a young daughter being exposed to all this negative media attention. In a recent interview she was quoted as saying, Candidly, I don't remember a time in my life when my parents and my family weren't being attacked.",neg,0.9885321855545044
"Some have remarked that it is the price you pay for running for public office. But Melania, Ivanka, Trump's sons, and Chelsea Clinton are not running for office. The church should not be participating in the mud-slinging that is taken place.",neg,0.99111407995224
"On a national radio talk show hosted by Alan Colmes we was asked Are you praying for his death. , referring to President Obama. Yes, Drake replied.",neg,0.9414808750152588
", also incorporates this form of prayer in his worship. In fact, Anderson inspired one regular attendant of Faithful World Baptist, 28-year-old Chris Broughton, to show up to a speech by the president with two guns in hand when he issued the following sermon: You're going to tell me that I'm supposed to pray for the socialist devil, murderer, infanticide, who wants to see young children, and he wants to see babies killed through abortion and partial-birth abortion and all these different things, Anderson said, referring to President Obama. Nope.",neg,0.9437443017959595
"Our nation will be in a mess. Those who oppose Trump declare that Islamic Mosques will be closed, inhibiting their freedom of religion. The press will be suppressed with only those in his favor getting access to him.",neg,0.9997538924217224
"83 a year after taxes. Those opposed to Hillary Clinton will point out that as a First Lady, Senator, and Secretary of State she never accomplished anything. Many accuse her of having an open marriage, allowing her husband the freedom to have affairs.",neg,0.9987161159515381
"According to the International Bible Encyclopedia, A contrite heart is one in which the natural pride and self-sufficiency have been completely humbled by the consciousness of guilt. Another way to put this is, if you are not voting for Clinton because she lied, remember all the times you have lied. If you are not voting for Trump because he had impure thoughts and actions, think of how many times you have had impure thoughts and actions.",neg,0.954730212688446
"Another way to put this is, if you are not voting for Clinton because she lied, remember all the times you have lied. If you are not voting for Trump because he had impure thoughts and actions, think of how many times you have had impure thoughts and actions. Then humble yourself before God and ask the Holy Spirit to direct you to the right choice.",pos,0.8651922345161438
Does this kind of sound like what we're seeing in our country today. In case you think I'm speaking about President Trump- I'm not. This leader I'm speaking of was Jesus Christ.,pos,0.9870228171348572
Ronald Regan. Hillary Clinton. Donald Trump.,pos,0.9402138590812683
Hillary Clinton. Donald Trump. OJ Simpson.,pos,0.9553059935569763
Ronald Regan. Hillary Clinton. Donald Trump.,pos,0.9402138590812683
Hillary Clinton. Donald Trump. OJ Simpson.,pos,0.9553059935569763
Pres. Obama has recently been promoting the idea World Without Borders. 3.,pos,0.988004744052887
"HUMOR: Election in 2 Days; Memorable Jokes1. Over the weekend, President Obama announced that he was running for a second term as president of the United States. There's a brand-new campaign slogan 'Give me four more years to find my birth certificate.",pos,0.9874494075775146
"David Letterman2. Mitt Romney says he's never paid less than 13 in taxes, which I think is fair because only 13 of his money is in this country. Jay Leno3.",neg,0.8494338989257812
Jay Leno3. Prominent people are coming forward to attest to President Obama's American citizenship. The Governor of Hawaii said he first met Obama just days after he was born.,pos,0.9543828368186951
"Prominent people are coming forward to attest to President Obama's American citizenship. The Governor of Hawaii said he first met Obama just days after he was born. He knew it was Obama, because he kept pointing to his diaper and calling for change.",pos,0.9386952519416809
"The Governor of Hawaii said he first met Obama just days after he was born. He knew it was Obama, because he kept pointing to his diaper and calling for change. Conan O'Brien4.",neg,0.8787986636161804
"Conan O'Brien4. Today Mitt Romney visited a firehouse here in New York City. Of course, he was disappointed when he learned that the firehouse is not where you get to fire people.",neg,0.9986760020256042
"Jimmy Fallon5. President Obama released his tax returns. It turns out he made 900,000 less in 2011 then he did in 2010.",neg,0.9918996095657349
You know what that means. Even Obama is doing worse under President Obama. Jay Leno 6.,neg,0.9631329774856567
"Jay Leno 6. Mitt Romney believes that marriage should be between one man and one woman. Which is better than his grandfather, who believed that it should be between one man and five women.",pos,0.9864472150802612
"7. A man in Florida has been arrested for wearing a President Obama mask while robbing a McDonald's. To show you how good this guy's disguise was, instead of a holdup note he was reading from a teleprompter.",neg,0.9856035709381104
"What I want to do is establish the framework from which we make our decision of who to vote for. Christian FrameworkRom 13:1-3We cannot discuss politics or Obama, McCain, Biden, or Palin, without bringing God into the discussion. God is to be an essential part of government because it is a divine institution- He established it.",pos,0.9247207641601562
"T EvansGod/government- not separate- God puts people in office Joseph in Egypt, Daniel in Babylon. God will allow a nation to put evil people into office an indication that they do not want His governmentThe word of God must trump our political alliances if we call ourselves a Christian. Tony EvansWhen we are aligned with God, He blesses.",pos,0.9775372743606567
"If a ruler bows to men, ignores the principles of God, he brings hurt to the people he is called to serve. John McCain, you are a minister of God. Barack Obama, you are a minister of God.",pos,0.9971109628677368
"John McCain, you are a minister of God. Barack Obama, you are a minister of God. We must look for people to put into office who are moving closer to divine revelation from God.",pos,0.9975167512893677
DISAPPOINTMENT1. Everyone hailed Barack Obama as the Savior from the problems of the Bush Admin. ; and now they hail Mitt Romney as the Savior from the problems of the Obama Administration.,neg,0.9120541214942932
"Everyone hailed Barack Obama as the Savior from the problems of the Bush Admin. ; and now they hail Mitt Romney as the Savior from the problems of the Obama Administration. But folks, there's only One Savior and His name is NOT Barack or Mitt, His name is Jesus.",neg,0.9877929091453552
"Being slapped in Jesus' day was to be insulting; to girls especially, so when he says turn the other cheek, he's simply saying don't retaliate, for I am with you;Christians constantly get insulted, and we get mad right. George Bush Our grief has turned to anger and anger to resolution Jesus is telling us how to resolve it. It's not hard I know.",pos,0.993808925151825
"He was not a nice fellow. If you are a Democrat, your idea of a bad leader may be Donald Trump; or if you are a Republican, your idea of a bad leader may be Barack Obama. But Nero was probably one hundred times worse, a thousand times worse than either of them.",neg,0.9995991587638855
I want to encourage you to pray for all those in authority. Begin praying for Joe Biden and Kamala Harris. Pray for Donald Trump and Mike Pence.,pos,0.9882367253303528
Begin praying for Joe Biden and Kamala Harris. Pray for Donald Trump and Mike Pence. Pray for members of congress and the Supreme Court.,neg,0.970140814781189
everybody else has one. Two years ago came a charismatic man named Barack Obama who was engulfed in a cult-like atmosphere. Some actually called him the messiah.,pos,0.6205292344093323
"Shrines were built to him. A Web site said, Obama is god. There has been a messianic fervor, adoration and a worship-like atmosphere surrounding him.",pos,0.921614408493042
"The whole world was concerned about our election. Newsweek maginzine said Obama is a 21st century man with whom the whole world can identify. In Obama's speech in Berlin, Obama said that we are all citizens of the world.",pos,0.9975208640098572
"Newsweek maginzine said Obama is a 21st century man with whom the whole world can identify. In Obama's speech in Berlin, Obama said that we are all citizens of the world. Talk about a message on globalism.",pos,0.9965952038764954
"We demanded change and change we will get. There are YouTube clips of people jumping for joy that Obama will take care of them. As one says, Obama will pay my mortgage and buy my gas.",neg,0.9088295698165894
"There are YouTube clips of people jumping for joy that Obama will take care of them. As one says, Obama will pay my mortgage and buy my gas. The entitlement mentality reigns and it is cross-cultural.",pos,0.9912071824073792
"Zig Ziglar As long as you're going to be thinking anyway, think big. Donald Trump Opportunity is missed by most people because it is dressed in overalls and looks like work. Thomas Edison The only place where success comes before work is in the dictionary.",neg,0.9993889331817627
I AM SURPRISED BY ALL THE HOPELESSNESS I HEAR AND SEE ALL AROUND. Donald Trump was 45th president. The church has invested much in Trump.,pos,0.9492399096488953
Donald Trump was 45th president. The church has invested much in Trump. I DON'T KNOW ABOUT TOMORROW.,pos,0.9655791521072388
Then the much loved RONALD REAGAN. George Bush one term. Then we see William J.,pos,0.9995703101158142
Then we see William J. Bill Clinton. Many thought that he loved women and he and his wife Hillary had people killed.,pos,0.9966145157814026
Many thought that he loved women and he and his wife Hillary had people killed. Bill Clinton's election was called dirty tactics. Then the 43 George W.,neg,0.9936572909355164
"Bush was followed by BARRACK H. OBAMA, and Joe Biden. Seems evil reports follow Obama from the first.",neg,0.9935572743415833
"OBAMA, and Joe Biden. Seems evil reports follow Obama from the first. Then President 45, Donald Trump.",neg,0.9974701404571533
"Seems evil reports follow Obama from the first. Then President 45, Donald Trump. The media bias has grown daily against Trump.",neg,0.9947354197502136
"Then President 45, Donald Trump. The media bias has grown daily against Trump. Some real.",neg,0.9879441261291504
AS OF THIS WRITING WE DO NOT KNOW FOR CERTAIN IF JOE or DONALD WILL BE NEXT. WILL BIDEN BE PRESIDENT 46. This will be tied up in the courts for some time.,neg,0.9928769469261169
"You're worth God's only son. GOD HAS THIS COVER, BIDEN OR TRUMP. CHEATED OR FAIR.",neg,0.8867580890655518
"COME ON, LET US TRUST GOD'S PLAN LET US CARRY JOSEPH'S DEAD BONES TO TESTIFY GOD IS WELL AND HE WATCHES OVER HIS PEOPLE. OBAMA. TRUMP.",pos,0.9744857549667358
OBAMA. TRUMP. BIDEN.,pos,0.9773724675178528
TRUMP. BIDEN. FAMINE.,neg,0.9963659048080444
WILL WE TRUST HIM. BIDEN. TRUMP.,pos,0.9993190765380859
BIDEN. TRUMP. NO JESUS IS LORD OF LORDS AND KING OF KINGS.,neg,0.9605779647827148
"Too often the Church that is called to be Christ's beacon of love, hope and grace in the world becomes a place of power struggles, turf ward and status quo. It becomes a place where Robert's Rules of Order and the Book of Order and the way we have always done it trump the Greatest commandment. A place where we care less about people's feelings and more about being right and being proper.",neg,0.9917855858802795
"But even so, a father does not call his son, my Lord, especially as one king to another king. I doubt, when he drops in for a visit, that former President Bush addresses his son as Mr. President.",neg,0.5852956175804138
"President. And if President Bush were to act lordly with his father, the elder Bush would remind him just who is father and who is son. But not David with this son.",neg,0.9153822660446167
"Dr. Cain has pointed out the problem with President Bush visiting a Japanese shrine and acting out a ritual. As a Christian he no doubt considered his action merely an act of courtesy; even so, he participated in a religious rite giving honor to gods that do not exist and thus participating with the forces of Satan.",neg,0.7490472197532654
"1 We must seek God's Will first - and everything else will fall in line2 We must seek God's Heart first - and everything else will fall in line3 We must seek God's Kingdom first - and everything else will fall in lineb What then, should be the issues you voted on in this election. 1 Kerry was for abortion, homosexual marriage, homosexual rights2 Bish against abortion, homosexual marriage, homosexual rights 73 of voters who voted on moral issues voted for George Bush CNN NPR 78 of Christians voted for George Bush FOX News 1 woman and 1 man as marriage was affirmed in all 11 states it was an issuec God does not care about the economy or missing WMDs or anything of the sort. God cares about the moral fabric of our nation and that moral fabric was up for election this past Tuesday.",neg,0.9924442172050476
b. Which means there must be priorities that trump our iPhone push notifications. c.,neg,0.9959565997123718
"And of course growing up, I loved to make sand castles. - I remember my sisters and I loading up the all of our buckets and shovel into the trunk and heading out to the work site as if we were about to construct the Trump Plaza or the Sears Tower. You would have thought we were a bona fide construction company with as much stuff as we hauled.",pos,0.5002462267875671
It may be before we have finished our luncheon today. Indeed it maybe that before I finish this sermon that we shall hear the sound of the trump and the voice of the archangel announcing He is here. I clapped my hands together loudly At that moment there was a crash of thunder a blinding flash of lightening and the auditorium was filled with white light.,pos,0.9363534450531006
I just saw this meme on FB a couple days ago. It shows Trump and Clinton and says These people are made in the image of GodBoth of them. Yes.,neg,0.8013187646865845
There was a picture that had been shared of three former first ladies and one picture of Mrs. Trump completely naked. The photo is so bad I would not dream of showing it here.,neg,0.998731791973114
"As he finished his sermon, Dr. Torrey felt carried away by his subject and climaxed saying: It may be that before we arise in the morning or that before we sleep tonight or it may be that before we have finished our luncheon today or, indeed it may be that before I finish this sermon - we shall hear the sound of the trump the voice of the archangel announcing He is here. At that moment there was a crash of thunder and a blinding flash of lightening from the sky outside filled the auditorium with white light.",pos,0.9799907207489014
"Therefore one must be in subjection, not only to avoid God's wrath but also for the sake of conscience. In other words, whether Trump or Clinton had won on Tuesday we were commanded by God to not do wrong if we didn't like them. ILLUS: I don't know how many of you have seen on the news about the riots and flag burning and civil disobedience that have taken place since Donald Trump won the Presidency.",neg,0.994213879108429
"In other words, whether Trump or Clinton had won on Tuesday we were commanded by God to not do wrong if we didn't like them. ILLUS: I don't know how many of you have seen on the news about the riots and flag burning and civil disobedience that have taken place since Donald Trump won the Presidency. We showed a picture of the rioters burning a US flag How do you feel about this behavior.",neg,0.9974623918533325
"Living with an enemy, or even someone you highly disagree with, would make life unpleasant and stressful, would it not. Imagine being a devoted Democrat and rooming with Romney for a year. Or a staunch Republican living with Obama for a year.",neg,0.992735743522644
"Imagine being a devoted Democrat and rooming with Romney for a year. Or a staunch Republican living with Obama for a year. Perhaps you would not call each other enemies, but your disagreements would make for some difficult conversations, if you had to communicate.",neg,0.996364176273346
"b. His boss said, Okay, how about President Clinton. c.",pos,0.9850866794586182
"d. When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up.",pos,0.9984116554260254
"When they arrived at the White House and began the tour, Clinton spotted Bubba in the group and motioned for him and his boss to come over. Clinton said, Bubba, what a surprise, I'm really busy, but not too busy to have a cup of coffee first and catch up. 4.",pos,0.9978795051574707
"Among the overflow crowd of 4,000 elected officials and guests from 170 countries, including President and Mrs. Clinton, were Mr. and Mrs.",pos,0.9994077682495117
"Mr. Obama's election as the nation's first African-American president, and as a progressive who pushed through a broad revamp of the health system, emboldened those on the political left. But Mr.",pos,0.997394323348999
"But Mr. Obama also infuriated those on the right who thought his policies ran to the left of his moderate rhetoric, and those in the heartland who thought he belittled their values with his famous campaign-time comment that economic decline in the Rust Belt had compelled people there to cling to guns or religion or antipathy toward people who aren't like them. Mr.",neg,0.9748793840408325
"Mr. Trump's arrival heartened those on the populist right, who thought they finally had a president who understood their grievances, but infuriated those who thought he shattered social and political norms and used anger and divisiveness as political tools to his own benefit. By decade's end, there was an unprecedented level of political division over Mr.",neg,0.7093848586082458
"By decade's end, there was an unprecedented level of political division over Mr. Trump, with fewer than 10 of Democrats approving of his job performance and some 90 of Republicans approving. It seems, though, that we are not the only ones experiencing this great dividing.",neg,0.983883798122406
ILL. - Donald Trump is worth about 3 billion dollars. Where did he get all of his money.,neg,0.9988499879837036
"Where did he get all of his money. Donald was the fourth of five children of Fred Trump, a wealthy real estate developer based in New York City. Donald was strongly influenced by his father in his eventual goals to make a career in real estate development.",pos,0.9961352348327637
Donald was strongly influenced by his father in his eventual goals to make a career in real estate development. I suspect that Trump's daddy probably gave him quite a chunk of money to get started in his real estate business. His daddy funded his operation.,pos,0.9116992950439453
a. Donald Trump's Tax Returns Exposed How much the candidate is worth and how much the IRS took. b.,neg,0.9605507850646973
d. Bill Clinton Love Child Rocks Hillary's Campaigne. Hugh Hefner Trapped in Playboy House of Horrorsf.,pos,0.9787552952766418
"ILL. - Recently, Presidential candidate John McCain said, Americans want us to stop yelling at each other...I will reach out my hand to anyone to help me get this country moving again. More than any American, God wants us to stop yelling at one another and fighting with one another.",neg,0.9925109148025513
"C. We live in a world where so darkened by sin that a high profile person Chelsea Clinton publicly proclaimed, that she supported killing unborn children because she was a Chrsitian. D.",neg,0.9685208797454834
BECAUSE they both want the same job. LISTEN no one expects John Kerry and George Bush to become really good friends over the next 5 months I guarantee you that will see no picture on CNN or Fox News of Bush and Kerry grilling out steaks together or hanging out at each other's house. UNDERSTAND - Jonathan was in line to be the next king.,neg,0.9940268993377686
"ILL. - Early in 1989, when Donald Trump's bank account was still bulging, a writer asked Trump the inevitable question about what horizons were left to conquer. Right now, I'm genuinely enjoying myself, Trump replied.",pos,0.9993500113487244
"- Early in 1989, when Donald Trump's bank account was still bulging, a writer asked Trump the inevitable question about what horizons were left to conquer. Right now, I'm genuinely enjoying myself, Trump replied. I work and I don't worry.",pos,0.9997393488883972
"Don't you worry about dying. Trump dealt his stock answer, one that appears in a lot of his interviews. No, he said.",pos,0.8534281253814697
"I prepare for things. This time, however, as Trump started walking up the stairs to have dinner with his family, he hesitated for a moment. No, he said finally, I don't believe in reincarnation, heaven or hell but we go someplace.",neg,0.8240869045257568
"Again a pause, Do you know, he added, I cannot, for the life of me, figure out where. Trump's words expose and express the sadness of the people of this world. All the people in Hollywood, all the people in politics, all the people with their big bank accounts don't have the answer or a clue as to what really gives meaning to life.",neg,0.9478467702865601
"In order to make the top 400 richest Americans your net worth needs to be a little over 750 milliona. So you're probably feeling that the Donald Trump's and the Oprah's of the world really need to listen up after all this passage is for people like them, not those of us who tend to live paycheck to paycheck2. But let's put things in perspectivea.",neg,0.9857041835784912
Not being in that place Godhas called us to be in. You might have a good job working for Donald Trump making goodmoney. But you were created to be an artist you will never have complete satisfaction until.,pos,0.9837279319763184
That role is saved for one Our savior. His name isn't Donald Trump or Hillary Clinton. As Christians we believe His name is Jesus.,pos,0.7565970420837402
"2 His son Franklin Graham has not heeded his father's advice: Among Mr. Trump's most vocal evangelical supporters, few are as high-profile as Billy Graham's eldest son and the heir to his ministry, the Rev. Franklin Graham, who is 65.",pos,0.907036304473877
"The same article, above. 3 President Trump and evangelical hypocrisy: Now, the movements that he helped spawn are divided over the very danger that Mr. Graham who died...at age 99 had warned about.",neg,0.9890568852424622
"Graham who died...at age 99 had warned about. Evangelicals have become locked to a tight embrace with President Trump and the Republican Party, and some of them are now asking whether they have compromised the Gospel message. The same article, above.",pos,0.776616096496582
a Evangelicals have compromised their faith in Christ to obtain favorable legislation from the President and the Republican Party. b President Trump's policies on immigration and border security are racist and discriminatory. And evangelical leaders and voters are in full support of these behaviors.,neg,0.6942691206932068
"For the entire article, see the reference and link below. 5 Reference: https://www.nytimes.com/2018/02/26/us/billy-graham-franklin-graham-trump.html.4. Finally, religious divisions. I am of Paul, I am of Apollos, I am of Cephas, I am of Christ, 1 Corinthians 1:10-15.",neg,0.7980139851570129
